Name,Net cash flow / Change in cash,Average Payables,Average Receivables,Current Ratio,SG&A to Revenue,Days Payable Outstanding,Days Inventory Outstanding,EBIT per Revenue,Debt to Assets,Debt to Equity,Payout Ratio,Return on Equity,R&D to Revenue,Price-to-Earnings Ratio,Dividend Yield,cluster
"RingCentral, Inc.",0.13347516283739078,-0.08384958148806745,-0.16091801591443633,0.14635992118677613,-0.04515795948088872,-0.07397672511742558,-0.02496185545780374,0.048599217676134406,0.26907344942414235,0.02610864878806835,-0.05784659519570565,-0.015927432368211702,-0.0473783987194279,-0.231416720084706,-0.20589809805734602,1
Encompass Health Corporation,0.01973113425267387,-0.07837724022923602,-0.08831084910147025,-0.32162648091767115,-0.046143532028072816,-0.07340470307629376,-0.026966691479184568,0.049953096432229394,0.4219696223534419,0.08568821848724277,0.008920665890517935,-0.015925682625923317,-0.04934991653516031,-0.040146316824174834,-0.0555538935385574,1
Pegasystems Inc.,-0.00019893046217173238,-0.08325533322405462,-0.07844863354578241,-0.1655701728836218,-0.04927830476084663,-0.07364854152230048,0.002810103426780998,0.04861636016893688,-0.55555998851954,-0.05821902031889412,0.1061062493627288,-0.015926872720389208,-0.046671280996185206,2.924686737299236,-0.1836578311166968,7
Novanta Inc.,0.009014213291180146,-0.08120069900359443,-0.15870253534883494,-0.0078711668702667,-0.056503328955343726,-0.06751909385440243,-0.025186164782032026,0.049785024111643136,0.02423839356235626,-0.01707448303951575,-0.05784659519570565,-0.01592621923603424,-0.04825769566524455,0.1672102481869522,-0.20589809805734602,1
DTE Energy Company,0.010562137520624449,0.0061590167794457066,0.14869066618803778,-0.3672569803428318,-0.06123558187273907,-0.06647367516551611,-0.025888863745440496,0.04990151719415672,0.2340682729903291,0.043433049052569526,0.05330463314554336,-0.015926354090931225,-0.04934991653516031,-0.06653748829899385,0.08411498284871957,1
"Myriad Genetics, Inc.",0.0171996267374279,-0.08274255389532166,-0.15563338754248346,0.08357235397775516,-0.04656735330154383,-0.07207352228853046,-0.025040113694966826,0.0502836353557745,-0.5396668337018891,-0.05751756843133945,-0.05784659519570565,-0.015926193388845652,-0.04809865989477547,-0.04997649239346737,-0.20589809805734602,5
"Easterly Government Properties, Inc.",0.013002263788978613,-0.08252392564443714,-0.16874810164721185,-0.2285812440841037,-0.058920865686858885,-0.0550234084867384,-0.02076836049511519,0.050396093725692336,0.27269467457246793,0.004407481016845883,2.152934118593405,-0.01592693284319745,-0.04934991653516031,1.3780512002878134,0.3839137812086708,7
"Pixelworks, Inc.",0.01161827010716792,-0.08435409427597096,-0.17268473390447153,0.010563554897498186,-0.05470020767945222,-0.07277356868461488,-0.028149226662606226,0.048150518609492036,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.01592749473860156,-0.04542133870101087,-0.231416720084706,-0.20589809805734602,2
Enerplus Corporation,0.01841255499947872,-0.0705987987392862,-0.1547244833805838,-0.2603538462895655,-0.05985878968850481,-0.055330132412050516,-0.027240255987825403,0.05223255200966437,-0.1059245326024553,-0.0327694690235514,-0.04650190011715821,-0.015925906822189556,-0.04934991653516031,-0.16897695251319175,-0.1276123584262608,2
"Advanced Energy Industries, Inc.",-0.004097452035650522,-0.08129870102053323,-0.15666322421274842,0.43912520549860656,-0.057466331138851835,-0.07014272845559011,-0.02498680451241735,0.05096863998201711,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.01592560733193917,-0.0479606536476742,-0.12594071916378266,-0.20589809805734602,5
"LHC Group, Inc.",0.028935325113593775,-0.07991169874232636,-0.13501929172178806,-0.17652149274566034,-0.053782346223296036,-0.07112070246792136,-0.024727652235038637,0.049229164107612564,-0.30126951143712605,-0.044694151111980725,-0.05784659519570565,-0.01592669740902313,-0.04934991653516031,0.14402282155512788,-0.20589809805734602,2
"Nasdaq, Inc.",0.07230622325833097,-0.062293742369804214,-0.1064732082434017,-0.3243643108831808,-0.0553948733170349,-0.06855222367254113,-0.02824186141298617,0.051380654036672566,-0.06468280174652585,-0.006844976346010214,0.059617869867163366,-0.015926496250468464,-0.04934991653516031,0.04062167960691685,-0.020859077111144642,2
National Fuel Gas Company,-0.08551906917753542,-0.07397320434558079,-0.14638440159025642,-0.27544841549940857,-0.06123558187273907,-0.06560352354791057,-0.02731335296744852,0.051652470314282564,0.15480367807698175,0.022170288711068728,0.012555559760541572,-0.01592583321389162,-0.04934991653516031,-0.11778539636275695,0.060985105230444425,1
WSFS Financial Corporation,-0.017256351588070536,-0.08448287828047209,-0.17374120506537008,-0.4813736917002169,-0.047154182757119086,-0.07541706461634984,-0.034094370282855176,0.05275570290753291,-0.36142208473431103,0.004064061863563917,-0.03909819523453112,-0.015926046734145178,-0.04934991653516031,-0.14939974354181246,-0.10715131284086353,2
"Cannae Holdings, Inc.",0.0384704642740678,-0.07291697247082657,-0.16595993408163967,0.013848950856109713,-0.06123558187273907,-0.06305563974700286,-0.031401301106395885,0.0490877443034915,-0.4891708608002389,-0.05509171398687957,-0.05784659519570565,-0.01592683114012931,-0.04934991653516031,0.17410827665945544,-0.20589809805734602,2
"WESCO International, Inc.",0.007904054629616183,-0.026694391882327664,0.05668804512923481,-0.09146624181716098,-0.057702066048356426,-0.06612589226267415,-0.024020774260334832,0.049140673399064735,-0.01318093297034073,-0.01574464716936003,-0.05784659519570565,-0.015926370385897944,-0.04934991653516031,-0.1403640375702637,-0.20589809805734602,2
Brady Corporation,0.029234475208992968,-0.07964785831418594,-0.14547773807633438,-0.05076383632991774,-0.052897086403560716,-0.06999594326597806,-0.025138177588226184,0.04996824919667986,-0.4553727594158674,-0.05310426697214135,0.032260510740143376,-0.015926288349168944,-0.04884257928391183,-0.030646862319989573,-0.012852581012510916,2
"Pieris Pharmaceuticals, Inc.",0.025994763030335502,-0.08427251657041702,-0.1720825035275181,0.012571296872205274,-0.045343538026668934,-0.06440752033837087,-0.028044197750521305,0.04007430201695802,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.015930732941815413,-0.03061129686922905,-0.231416720084706,-0.20589809805734602,2
"American Assets Trust, Inc.",0.0038684611857996852,-0.08141247472721243,-0.17199969116926836,-0.035234838453814685,-0.05950769514243414,-0.061942540561014114,-0.032264302656928014,0.050761898097238384,0.6257641265342057,0.059237636894035585,0.4386033833680486,-0.01592683114012931,-0.04934991653516031,0.6521341670088839,0.035186395579291346,1
"Energizer Holdings, Inc.",0.4437895150992423,-0.06823259933413002,-0.13187142217861514,-0.21685885423750234,-0.053777330586923605,-0.06323950116712204,-0.025739955214754556,0.05015447765460869,1.0001585710360823,7.272727724419871,0.08448819634627246,-0.015905525190196456,-0.04918562338384927,0.10849524970625536,-0.026196741176900448,11
National Storage Affiliates Trust,0.014561919394713078,-0.08239488784262984,-0.17374120506537008,-0.2760335242788056,-0.058489520958829214,-0.06584154508708154,-0.034094370282855176,0.050359687202682586,0.3865620875698145,0.04363763918643963,3.11235479007596,-0.015926882272611083,-0.04934991653516031,3.2605543025565673,0.183751378742828,7
Resolute Forest Products Inc.,0.10595674998538104,-0.053773404234171936,-0.0893835009426854,-0.13527152126531522,-0.06013464968898891,-0.06454445346955838,-0.02630196079788671,0.04981315823549685,-0.22582732084701124,-0.027493966285900687,0.053878563756599725,-0.015926107980744224,-0.04934991653516031,-0.20291188995914533,1.4772453040109856,6
MakeMyTrip Limited,0.041536366851373616,-0.07370718851195894,-0.16505099800025744,-0.008053688867967323,-0.04021504983585096,-0.05054040747618807,-0.02846497418269827,0.0457541877250551,-0.554755271819912,-0.058189793156912674,-0.05784659519570565,-0.015927762762709314,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,2
United Therapeutics Corporation,0.0034924397036570523,-0.07225709947479036,-0.13076240925803675,0.6652699606497028,-0.05714031477464336,-0.0656581815103402,-0.027058451137455662,0.05315875724793608,-0.4076932949629148,-0.051664829244555205,-0.05784659519570565,-0.015925781519514442,-0.0464596714172966,-0.1571171842622212,-0.20589809805734602,5
"Cal-Maine Foods, Inc.",0.02410477656590431,-0.08138067755042541,-0.15528441208329488,0.4929691948202963,-0.05824375477657975,-0.07192141803546051,-0.030371353412321882,0.04946411089820616,-0.5448974922494704,-0.05775138572719101,-0.05784659519570565,-0.01592622654067449,-0.04934991653516031,-0.06655319293057715,-0.20589809805734602,5
"Alarm.com Holdings, Inc.",0.029928787453113483,-0.08130990435876262,-0.16554687222007342,0.05163100438014268,-0.05218988167504695,-0.06212758108387027,-0.02641927671754082,0.04906071192814202,-0.24996882183584795,-0.04058042806309242,-0.05784659519570565,-0.015926533335565134,-0.046562190343714685,0.8334191959880052,-0.20589809805734602,2
"USA Compression Partners, LP",0.013367171335688457,-0.08348367828608957,-0.15893333730009304,-0.2358411419983692,-0.058273848594814374,-0.07145651092741225,-0.019575145616161013,0.04977858711118869,0.3819349665469543,0.034993706030427466,-0.9922056299954652,-0.015927012070449432,-0.04934991653516031,-0.231416720084706,1.2334919783414704,6
MarketAxess Holdings Inc.,0.03905950285200552,-0.08290182983332095,-0.1637263638790551,0.4008934755590687,-0.050173595853326834,-0.06896907579348685,-0.025483838971222875,0.05340041344223854,-0.55555998851954,-0.05821902031889412,0.01083376792737248,-0.015925370773974042,-0.04934991653516031,0.18569552336236272,-0.13472924384726853,5
Lattice Semiconductor Corporation,0.018353006259008257,-0.08063357079458354,-0.16319703746622494,0.2463819759267283,-0.055510232953600976,-0.06300347100146242,-0.024141626266469603,0.04865826179732211,0.28194891661818866,0.015184996997503503,-0.05784659519570565,-0.015927540814024692,-0.04663316498508105,-0.231416720084706,-0.20589809805734602,1
Whitestone REIT,0.017223089490008232,-0.08196945104397661,-0.16981639015890346,-0.272485025519051,-0.056365398955101675,-0.048458505076933424,-0.022110466045732687,0.052385584265051625,0.6533256734964609,0.07067276401927572,0.3460092447842887,-0.015926624924516002,-0.04934991653516031,-0.021679517685921097,0.6214398321348042,6
"Redwood Trust, Inc.",0.03256464247325617,-0.08448287828047209,-0.17374120506537008,0.29284990484285645,-0.05151026294658159,-0.07541706461634984,-0.034094370282855176,0.05443902221481195,1.1940952956464044,0.504228484852022,0.09577549836371424,-0.015926470403279876,-0.04934991653516031,-0.13671132502435795,0.4906670625237869,6
"Encore Capital Group, Inc.",0.0008843695220963287,-0.06371794408174368,-0.17374120506537008,1.6329849497815196,-0.0515253098556989,-0.05519828252377351,-0.034094370282855176,0.05149062885039795,0.9605262735794088,0.2535763436991548,-0.05784659519570565,-0.015926172598715697,-0.04934991653516031,-0.17833783673870074,-0.20589809805734602,8
SFL Corporation Ltd.,0.03289559077281028,-0.08431471943675692,-0.16423060114712465,-0.31469064500504673,-0.0606863696899571,-0.07466469226102672,-0.022666774600645992,0.05290792994288685,0.8297598098898762,0.10713364859112763,0.3247738121752032,-0.015926618181771154,-0.04934991653516031,-0.0924501304114509,0.9772841031851917,6
"AMETEK, Inc.",-0.07567119622279991,-0.054139597490214006,-0.04638516105519437,-0.2351110540075666,-0.058213660958345126,-0.06753112070231958,-0.024236404099565102,0.050793382945893764,0.055823524022751,-0.01287307850468312,-0.02608910138392022,-0.015925938288332192,-0.04934991653516031,-0.04583416486290561,-0.13206041181439065,1
Booking Holdings Inc.,0.03989057824603505,-0.01914820032128334,0.0754230912711371,-0.06974612409078447,-0.046514689119633225,-0.06795137912006101,-0.02726038310632901,0.052009364357549166,0.2113350262258411,0.01371633210793593,-0.05784659519570565,-0.015924411618519232,-0.04934991653516031,-0.042575915710298236,-0.20589809805734602,1
Caesarstone Ltd.,0.0006383193404315682,-0.08013902861513664,-0.15389650968400054,0.0728035561134173,-0.0560920467728038,-0.0661521731525672,-0.022380440890824964,0.04926427174097369,-0.4982239236710527,-0.05546436030214298,0.09883646162268153,-0.01592667493320697,-0.04926711278689954,-0.05717752787534267,0.1801929360323241,2
"QuinStreet, Inc.",0.019246134459204183,-0.08239046451815092,-0.1635100154568439,-0.13216864730440422,-0.05943998405140623,-0.06772879072560291,-0.02305295810598934,0.04911709697078031,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.015926365328839308,-0.048901724818383806,0.13049651475261104,-0.20589809805734602,2
Spire Inc.,0.018897589095214832,-0.06464318028975727,-0.1208176540521944,-0.4103321718001833,-0.06123558187273907,-0.061297623768454115,-0.023959946429258267,0.050093038076079136,0.21737040147305028,0.02695623648553024,0.04106078010967429,-0.015926435003869418,-0.04934991653516031,-0.07836307588122426,0.07166043336195603,1
CPI Card Group Inc.,0.013675891764376991,-0.08340423972925906,-0.16680305660937447,-0.1277881193595888,-0.054567293315582605,-0.06924427837229714,-0.022934963543475302,0.04806810969464021,2.4136434539324747,-0.2076136587870472,-0.05784659519570565,-0.015925561256516032,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,4
Silicon Motion Technology Corporation,-0.008006161383276034,-0.08143049433595034,-0.15820611571282853,0.2991308332622139,-0.05901616277793521,-0.07042964345492103,-0.0228157188493772,0.0506729592052407,-0.5545540926450051,-0.05817517957592195,0.026521204629579742,-0.015925933793168954,-0.046821116350180866,-0.11424354003979224,0.10368641775649087,5
"Amedisys, Inc.",-0.005841413737312043,-0.0825280951716099,-0.138273881032892,-0.317610996968257,-0.056460696046178004,-0.07377583221332784,-0.026685269000586688,0.04966451545577934,-0.5348385335041218,-0.05710108137310387,-0.05784659519570565,-0.01592557642769194,-0.04934991653516031,0.06579897544053198,-0.20589809805734602,2
"Heritage Insurance Holdings, Inc.",0.041693505549576085,-0.06852798314175128,-0.05912390159930703,-0.2810407191820016,-0.05218988167504695,-0.0250378039963901,0.04844456745041915,0.04988155230735032,-0.3863683024227757,-0.03265986716612098,-0.01403655855173659,-0.015926610315235498,-0.04934991653516031,-0.10190893763389113,-0.06089155760431321,2
"21Vianet Group, Inc.",0.035375128711043216,-0.08047356811572799,-0.15663041560009427,-0.4450113513633054,-0.0565534853190681,-0.06299249224486701,-0.02098124004486051,0.048888694154501366,0.012570001417751768,-0.013055748267067149,-0.05784659519570565,-0.015927195248351168,-0.04899372898311798,-0.231416720084706,-0.20589809805734602,2
"Alteryx, Inc.",0.005636503080898911,-0.08428165327343906,-0.16058585745445325,0.17519839682347765,-0.045654507481760094,-0.07352067438104615,-0.009692694712845706,0.04994217246978448,0.009552313794147171,-0.016183054599081696,-0.05784659519570565,-0.015926447365568305,-0.0470984431895939,0.9628983405812268,-0.20589809805734602,1
"Bridgewater Bancshares, Inc.",0.01603235479655656,-0.08448287828047209,-0.17374120506537008,-0.4970045839816547,-0.052979844403705935,-0.07541706461634984,-0.034094370282855176,0.05343646835303974,-0.3704751476051248,0.0018354907624787739,-0.05784659519570565,-0.015926284415901115,-0.04934991653516031,-0.12661971352929627,-0.20589809805734602,2
Bright Scholar Education Holdings Limited,0.06773516916904047,-0.08386501659967363,-0.17226140702396664,-0.4479864599258259,-0.055863835317857866,-0.07187823667300412,-0.031393246687189916,0.05044030234339334,-0.5340338168044939,-0.056940331982205925,-0.05784659519570565,-0.01592648051739715,-0.04934991653516031,0.144092106694466,-0.20589809805734602,2
Franklin Street Properties Corp.,0.0149947454357344,-0.08012401831731471,-0.1633545718425661,-0.2340088765054629,-0.060016782234236614,-0.054365390552656434,-0.020046302351176198,0.05053145867137334,0.4917787960461614,0.0279791871548808,0.6754454155306412,-0.015926881148820272,-0.04934991653516031,0.24819071904534745,0.4506345820306185,6
"Insteel Industries, Inc.",0.018229518087532846,-0.08108525748604613,-0.16539924623785873,-0.0058634248955596905,-0.05966819550635216,-0.06274336093768543,-0.026689519447972543,0.04961536686746775,-0.55555998851954,-0.05821902031889412,0.051965461719745185,-0.015926125399501754,-0.04934991653516031,-0.06279886218030885,0.07343965471720795,2
